record_id,user_id,transaction_date,age,city,region,product_category,sale_amount,price,store_id,subscription,status,email,username,raw_timestamp,revenue
288,USR1007,2023-05-24,45,Kolkata,South,Home Decor,1511.05,2387.8,STORE_020,Basic,Unknown,user975@example.com,user_521,2023-09-25T15:55:00.000Z,5956.65
448,USR1007,2023-06-28,65,Chennai,West,Groceries,2779.93,1274.81,STORE_007,Basic,Active,user220@example.com,user_820,2023-03-15T12:46:00.000Z,0.0
147,USR1007,2023-08-30,65,Bangalore,North,Sports,1369.31,2753.43,STORE_002,Basic,Unknown,user916@example.com,user_959,2023-03-30T05:15:00.000Z,8081.48
351,USR1007,2023-11-20,58,Kolkata,West,Books,1602.79,2484.47,STORE_017,Basic,Inactive,user556@example.com,user_657,2023-11-16T19:41:00.000Z,3517.98
282,USR1008,2023-04-14,63,Pune,North,Groceries,4825.23,155.85,STORE_006,Free,Active,user244@example.com,user_272,2023-12-23T11:35:00.000Z,2512.08
281,USR1009,2023-01-19,47,Ahmedabad,Central,Electronics,3261.49,0.0,STORE_002,Free,Active,user274@example.com,user_165,2023-02-24T03:31:00.000Z,6194.72
458,USR1009,2023-04-25,45,Pune,West,Beauty,4505.63,275.75,STORE_004,Premium,Unknown,user436@example.com,user_450,2023-11-06T15:13:00.000Z,4814.57
62,USR1009,2023-06-10,52,Kolkata,East,Clothing,4832.69,2843.89,STORE_015,Free,Active,user208@example.com,user_703,2023-07-25T16:05:00.000Z,3171.72
190,USR1009,2023-10-22,32,Kolkata,West,Toys,133.61,1613.81,STORE_020,Premium,Unknown,user968@example.com,user_614,2023-02-24T09:50:00.000Z,6105.0
4,USR1009,2023-11-08,50,Bangalore,West,Toys,4630.69,674.45,STORE_011,Premium,Inactive,user924@example.com,user_374,2023-02-03T06:58:00.000Z,8776.04
8,USR1010,2023-02-13,20,Bangalore,West,Groceries,4368.54,651.16,STORE_018,Basic,Pending,user787@example.com,user_548,2023-09-22T14:07:00.000Z,733.86
57,USR1010,2023-02-17,63,Bangalore,Central,Electronics,2829.85,384.25,STORE_012,Premium,Active,user714@example.com,user_206,2023-10-23T16:13:00.000Z,4873.68
35,USR1010,2023-05-08,64,Lucknow,Central,Sports,1932.87,906.11,STORE_019,Premium,Pending,user161@example.com,user_857,2023-02-20T06:40:00.000Z,6638.24
366,USR1010,2023-11-29,50,Ahmedabad,North,Home Decor,1913.06,1172.52,STORE_001,Premium,Unknown,user297@example.com,user_326,2023-01-11T08:43:00.000Z,3642.43
251,USR1011,2023-01-26,27,Chennai,Central,Groceries,3759.21,126.8,STORE_010,Free,Pending,user939@example.com,user_537,2023-10-09T02:18:00.000Z,1308.03
173,USR1011,2023-02-26,58,Bangalore,North,Clothing,551.39,708.86,STORE_010,Free,Unknown,user932@example.com,user_140,2023-05-29T11:51:00.000Z,4317.35
22,USR1011,2023-05-01,30,Bangalore,North,Electronics,2401.92,237.03,STORE_014,Basic,Inactive,user493@example.com,user_349,2023-03-17T20:44:00.000Z,0.0
323,USR1011,2023-07-23,62,Hyderabad,North,Clothing,4153.46,2796.04,STORE_009,Premium,Active,user225@example.com,user_420,2023-06-18T18:47:00.000Z,7508.9
337,USR1011,2023-07-24,31,Delhi,North,Sports,3908.49,2262.62,STORE_005,Premium,Pending,user542@example.com,user_417,2023-12-17T19:08:00.000Z,1051.5
128,USR1011,2023-07-26,33,Ahmedabad,West,Home Decor,4351.09,297.56,STORE_015,Free,Active,user507@example.com,user_539,2023-04-19T15:17:00.000Z,2907.57
178,USR1011,2023-09-13,23,Mumbai,North,Toys,2807.8,0.0,STORE_003,Basic,Unknown,user620@example.com,user_770,2023-12-10T14:21:00.000Z,637.32
451,USR1011,2023-09-25,24,Kolkata,Central,Electronics,959.28,1686.7,STORE_003,Premium,Unknown,user757@example.com,user_489,2023-03-26T01:51:00.000Z,4299.8
104,USR1011,2023-10-02,28,Chennai,West,Electronics,981.41,2178.43,STORE_018,Basic,Unknown,user440@example.com,user_115,2023-04-19T06:47:00.000Z,9995.76
367,USR1011,2023-11-11,61,Hyderabad,West,Home Decor,2489.55,1825.96,STORE_001,Basic,Unknown,user384@example.com,user_605,2023-03-29T17:12:00.000Z,5700.5
160,USR1012,2023-04-27,63,Pune,East,Toys,491.97,2742.03,STORE_014,Premium,Unknown,user940@example.com,user_910,2023-03-23T02:19:00.000Z,4093.51
71,USR1012,2023-11-29,25,Mumbai,East,Beauty,737.02,1356.83,STORE_001,Premium,Active,user955@example.com,user_844,2023-11-08T16:27:00.000Z,2952.21
393,USR1012,2023-12-07,26,Kolkata,Central,Clothing,1647.26,1881.53,STORE_018,Premium,Unknown,user318@example.com,user_431,2023-03-30T00:25:00.000Z,218.62
164,USR1013,2023-01-04,58,Jaipur,Central,Books,585.12,2965.32,STORE_011,Free,Pending,user767@example.com,user_253,2023-09-22T07:57:00.000Z,8587.42
373,USR1013,2023-02-22,,Lucknow,South,Groceries,1318.62,2179.38,STORE_015,Basic,Inactive,user145@example.com,user_419,2023-10-27T13:32:00.000Z,7568.3
310,USR1013,2023-04-03,40,Hyderabad,Central,Sports,3818.98,1408.39,STORE_017,Basic,Unknown,user821@example.com,user_839,2023-01-21T02:20:00.000Z,3909.33
180,USR1013,2023-05-11,28,Kolkata,South,Beauty,993.36,2276.31,STORE_002,Basic,Active,user561@example.com,user_703,2023-09-16T04:31:00.000Z,0.0
222,USR1013,2023-05-25,61,Mumbai,South,Clothing,2493.22,948.5,STORE_016,Free,Unknown,user132@example.com,user_963,2023-03-16T01:17:00.000Z,806.71
84,USR1013,2023-06-13,23,Ahmedabad,South,Groceries,1486.55,1853.82,STORE_008,Basic,Pending,user838@example.com,user_881,2023-03-23T15:32:00.000Z,8802.85
58,USR1013,2023-06-29,39,Chennai,Central,Sports,4233.52,2458.91,STORE_020,Basic,Active,user773@example.com,user_373,2023-01-15T05:17:00.000Z,3158.95
172,USR1013,2023-09-19,23,Delhi,North,Beauty,1038.76,1578.98,STORE_007,Free,Unknown,user140@example.com,user_312,2023-12-19T15:21:00.000Z,226.22
417,USR1014,2023-02-12,57,Mumbai,Central,Beauty,3739.53,559.67,STORE_016,Premium,Pending,user201@example.com,user_830,2023-10-03T05:25:00.000Z,295.49
174,USR1014,2023-02-18,18,Bangalore,South,Home Decor,2216.69,2637.86,STORE_003,Free,Pending,user510@example.com,user_567,2023-05-20T12:44:00.000Z,8019.0
430,USR1014,2023-04-08,24,Kolkata,East,Electronics,1035.01,2002.42,STORE_009,Premium,Unknown,user607@example.com,user_831,2023-03-07T10:48:00.000Z,8829.49
334,USR1014,2023-09-11,38,Ahmedabad,West,Clothing,4341.05,298.86,STORE_010,Basic,Inactive,user942@example.com,user_779,2023-10-27T06:37:00.000Z,140.84
37,USR1014,2023-10-06,25,Bangalore,North,Electronics,1572.68,1716.24,STORE_010,Premium,Active,user411@example.com,user_378,2023-09-14T17:31:00.000Z,6020.56
312,USR1015,2023-03-15,60,Bangalore,North,Home Decor,1726.23,2972.17,STORE_004,Basic,Unknown,user385@example.com,user_884,2023-10-25T18:17:00.000Z,8029.74
307,USR1015,2023-04-24,60,Hyderabad,East,Groceries,4906.49,2293.81,STORE_004,Premium,Active,user875@example.com,user_301,2023-02-25T01:50:00.000Z,5972.44
70,USR1015,2023-05-26,26,Ahmedabad,Central,Groceries,503.98,2453.78,STORE_012,Premium,Unknown,user614@example.com,user_495,2023-02-11T11:14:00.000Z,0.0
429,USR1015,2023-09-07,,Hyderabad,West,Toys,1854.25,1618.55,STORE_009,Premium,Unknown,user549@example.com,user_462,2023-08-11T00:22:00.000Z,7121.27
495,USR1015,2023-09-24,29,Ahmedabad,North,Beauty,4633.92,1461.48,STORE_006,Basic,Unknown,user727@example.com,user_979,2023-12-03T19:07:00.000Z,6398.35
463,USR1015,2023-12-25,45,Kolkata,East,Home Decor,2157.95,1020.76,STORE_006,Premium,Unknown,user666@example.com,user_655,2023-08-12T12:18:00.000Z,6916.65
424,USR1016,2023-05-13,,Bangalore,South,Toys,1373.48,1924.8,STORE_012,Basic,Unknown,user568@example.com,user_462,2023-08-28T16:18:00.000Z,4334.87
356,USR1016,2023-09-06,24,Hyderabad,West,Beauty,826.36,2766.66,STORE_004,Basic,Unknown,user478@example.com,user_141,2023-09-25T04:07:00.000Z,9911.1
379,USR1016,2023-09-18,47,Delhi,West,Clothing,1971.17,2258.39,STORE_012,Premium,Unknown,user429@example.com,user_638,2023-12-22T15:45:00.000Z,4790.21
79,USR1017,2023-02-07,61,Delhi,East,Home Decor,2772.49,913.87,STORE_006,Basic,Pending,user224@example.com,user_911,2023-03-13T07:50:00.000Z,3672.88
68,USR1017,2023-03-21,22,Pune,Central,Groceries,813.55,2084.68,STORE_020,Basic,Unknown,user473@example.com,user_343,2023-08-16T19:18:00.000Z,7859.62
124,USR1017,2023-04-10,51,Kolkata,West,Toys,2247.07,1704.89,STORE_008,Free,Active,user650@example.com,user_899,2023-08-23T18:47:00.000Z,5003.6
302,USR1017,2023-04-13,40,Jaipur,West,Electronics,1544.86,1492.42,STORE_015,Basic,Active,user257@example.com,user_755,2023-11-22T15:07:00.000Z,8937.6
395,USR1017,2023-06-20,64,Ahmedabad,North,Home Decor,0.0,1357.76,STORE_017,Basic,Unknown,user113@example.com,user_731,2023-03-05T09:15:00.000Z,7596.73
415,USR1017,2023-08-15,34,Hyderabad,South,Sports,95.21,1735.53,STORE_005,Premium,Unknown,user272@example.com,user_198,2023-07-02T15:11:00.000Z,1261.73
391,USR1017,2023-08-30,26,Mumbai,Central,Clothing,664.55,521.99,STORE_001,Free,Inactive,user282@example.com,user_135,2023-12-12T17:13:00.000Z,572.78
427,USR1017,2023-09-21,19,Ahmedabad,West,Groceries,610.51,764.3,STORE_018,Premium,Pending,user400@example.com,user_102,2023-11-20T18:25:00.000Z,3117.72
195,USR1017,2023-10-03,62,Delhi,North,Electronics,2915.56,654.03,STORE_002,Basic,Pending,user652@example.com,user_893,2023-03-18T11:25:00.000Z,7744.23
460,USR1018,2023-02-05,21,Ahmedabad,West,Sports,1334.26,295.47,STORE_014,Free,Pending,user457@example.com,user_593,2023-09-01T17:44:00.000Z,9659.34
216,USR1018,2023-03-27,37,Lucknow,Central,Toys,403.15,700.09,STORE_011,Free,Pending,user504@example.com,user_555,2023-07-05T23:37:00.000Z,4557.86
44,USR1018,2023-07-29,25,Ahmedabad,East,Home Decor,2017.54,999.13,STORE_018,Premium,Pending,user877@example.com,user_654,2023-01-19T19:04:00.000Z,6875.56
343,USR1018,2023-08-31,23,Bangalore,West,Beauty,4305.99,619.99,STORE_019,Premium,Active,user205@example.com,user_830,2023-08-10T13:54:00.000Z,5828.75
273,USR1018,2023-09-29,16,Ahmedabad,West,Home Decor,3430.24,0.0,STORE_018,Free,Unknown,user767@example.com,user_443,2023-05-19T08:51:00.000Z,6578.0
469,USR1018,2023-11-18,,Delhi,West,Clothing,1448.19,296.48,STORE_016,Free,Inactive,user602@example.com,user_523,2023-02-07T15:40:00.000Z,6904.63
211,USR1019,2023-02-24,21,Lucknow,North,Electronics,1887.42,2696.4,STORE_019,Free,Unknown,user882@example.com,user_386,2023-07-23T07:48:00.000Z,636.07
138,USR1019,2023-04-02,18,Hyderabad,East,Sports,3615.43,252.1,STORE_012,Premium,Unknown,user153@example.com,user_923,2023-09-22T01:25:00.000Z,4704.43
135,USR1019,2023-05-23,21,Bangalore,Central,Home Decor,3189.76,2049.55,STORE_003,Free,Unknown,user966@example.com,user_350,2023-02-14T13:07:00.000Z,6127.44
241,USR1020,2023-01-10,38,Chennai,South,Books,3147.67,2673.4,STORE_001,Basic,Pending,user449@example.com,user_772,2023-03-12T02:46:00.000Z,9610.0
456,USR1020,2023-02-04,39,Delhi,North,Groceries,2330.67,2935.88,STORE_015,Basic,Active,user599@example.com,user_979,2023-05-27T12:26:00.000Z,9179.69
36,USR1020,2023-05-03,20,Mumbai,West,Beauty,2376.07,0.0,STORE_010,Free,Unknown,user339@example.com,user_906,2023-11-17T18:42:00.000Z,2058.41
421,USR1020,2023-07-24,32,Bangalore,Central,Sports,3676.74,2096.47,STORE_007,Free,Unknown,user940@example.com,user_267,2023-08-03T04:20:00.000Z,4392.91
187,USR1020,2023-08-01,41,Pune,South,Sports,1688.78,2851.92,STORE_020,Basic,Unknown,user943@example.com,user_764,2023-01-05T03:42:00.000Z,2479.44
24,USR1020,2023-09-01,64,Chennai,Central,Beauty,1409.26,871.47,STORE_009,Free,Pending,user182@example.com,user_336,2023-07-16T22:09:00.000Z,735.87
438,USR1020,2023-10-20,60,Jaipur,West,Books,1140.66,1665.41,STORE_006,Basic,Active,user398@example.com,user_251,2023-05-23T04:17:00.000Z,610.05
60,USR1020,2023-11-13,21,Ahmedabad,West,Beauty,2100.21,1546.79,STORE_012,Premium,Active,user794@example.com,user_639,2023-12-08T09:02:00.000Z,9846.01
346,USR1020,2023-11-15,60,Ahmedabad,South,Groceries,3048.46,1259.63,STORE_016,Free,Inactive,user148@example.com,user_467,2023-05-14T11:43:00.000Z,8296.69
18,USR1020,2023-12-26,18,Hyderabad,South,Beauty,4111.66,684.31,STORE_007,Premium,Pending,user171@example.com,user_385,2023-06-29T20:32:00.000Z,9813.38
478,USR1021,2023-02-15,39,Mumbai,East,Electronics,4738.37,1001.4,STORE_020,Premium,Pending,user241@example.com,user_222,2023-03-06T10:55:00.000Z,5882.89
217,USR1021,2023-04-05,24,Chennai,North,Sports,559.9,2638.5,STORE_018,Premium,Active,user636@example.com,user_185,2023-02-23T08:39:00.000Z,6582.84
153,USR1021,2023-07-12,20,Pune,Central,Beauty,2185.05,1829.81,STORE_014,Basic,Active,user310@example.com,user_519,2023-12-23T17:46:00.000Z,5447.24
89,USR1021,2023-09-26,55,Bangalore,South,Electronics,3517.58,1334.29,STORE_014,Basic,Unknown,user520@example.com,user_726,2023-08-30T23:46:00.000Z,1467.02
305,USR1021,2023-10-06,36,Chennai,East,Clothing,1790.57,428.11,STORE_010,Free,Unknown,user266@example.com,user_258,2023-09-15T07:53:00.000Z,8980.86
441,USR1022,2023-04-07,62,Chennai,North,Books,929.78,1831.31,STORE_003,Basic,Active,user565@example.com,user_512,2023-02-21T23:33:00.000Z,7529.4
49,USR1022,2023-04-13,50,Jaipur,Central,Books,1322.0,1455.91,STORE_010,Free,Active,user177@example.com,user_331,2023-12-13T23:43:00.000Z,9675.97
100,USR1022,2023-10-03,24,Mumbai,North,Books,3609.52,1150.24,STORE_008,Basic,Unknown,user382@example.com,user_996,2023-02-27T01:51:00.000Z,6187.74
496,USR1023,2023-03-14,58,Bangalore,Central,Sports,1485.68,2878.09,STORE_016,Free,Pending,user814@example.com,user_575,2023-08-02T13:09:00.000Z,0.0
341,USR1023,2023-04-19,63,Delhi,West,Electronics,0.0,531.77,STORE_016,Premium,Unknown,user862@example.com,user_598,2023-06-05T19:52:00.000Z,3671.21
10,USR1024,2023-02-18,43,Kolkata,West,Beauty,318.15,1945.62,STORE_002,Premium,Pending,user211@example.com,user_294,2023-10-02T14:08:00.000Z,2857.6
433,USR1024,2023-03-16,55,Delhi,North,Toys,1566.91,709.65,STORE_011,Premium,Unknown,user537@example.com,user_411,2023-02-26T08:23:00.000Z,3575.14
375,USR1025,2023-02-05,58,Ahmedabad,Central,Home Decor,2852.18,912.9,STORE_011,Basic,Active,user908@example.com,user_607,2023-04-23T00:40:00.000Z,2379.71
142,USR1025,2023-03-11,53,Bangalore,North,Groceries,1604.46,1087.7,STORE_007,Premium,Pending,user972@example.com,user_261,2023-12-18T09:52:00.000Z,6072.69
400,USR1025,2023-03-21,16,Jaipur,East,Beauty,2108.31,2231.74,STORE_013,Premium,Pending,user702@example.com,user_139,2023-03-05T12:59:00.000Z,2022.86
169,USR1025,2023-07-11,36,Mumbai,North,Sports,4391.08,326.07,STORE_017,Basic,Pending,user943@example.com,user_397,2023-08-22T23:33:00.000Z,3444.57
387,USR1026,2023-03-08,35,Ahmedabad,South,Books,2537.25,840.81,STORE_001,Basic,Unknown,user508@example.com,user_352,2023-09-27T10:58:00.000Z,4960.49
398,USR1026,2023-05-01,43,Chennai,South,Sports,923.36,870.35,STORE_015,Basic,Pending,user592@example.com,user_468,2023-07-23T12:10:00.000Z,4284.7
90,USR1026,2023-10-15,58,Jaipur,West,Home Decor,2325.33,1647.89,STORE_009,Basic,Unknown,user352@example.com,user_405,2023-04-26T09:49:00.000Z,2152.05
98,USR1026,2023-10-26,48,Mumbai,West,Groceries,2311.15,1397.89,STORE_010,Premium,Unknown,user103@example.com,user_692,2023-02-07T01:27:00.000Z,731.22
254,USR1027,2023-01-06,60,Chennai,North,Books,2772.47,359.23,STORE_011,Free,Unknown,user730@example.com,user_952,2023-03-31T06:21:00.000Z,9230.57
143,USR1027,2023-06-17,61,Pune,West,Electronics,1337.83,112.62,STORE_013,Premium,Unknown,user355@example.com,user_204,2023-03-13T03:00:00.000Z,7831.5
394,USR1027,2023-08-23,58,Lucknow,East,Electronics,1131.88,1804.63,STORE_004,Basic,Unknown,user197@example.com,user_746,2023-12-23T12:43:00.000Z,7736.92
144,USR1028,2023-03-08,41,Delhi,Central,Books,421.19,609.3,STORE_015,Basic,Active,user949@example.com,user_225,2023-01-22T14:03:00.000Z,5781.45
377,USR1028,2023-05-15,37,Bangalore,South,Electronics,1345.85,2497.71,STORE_005,Premium,Active,user315@example.com,user_345,2023-07-09T11:42:00.000Z,5316.57
2,USR1028,2023-08-18,16,Kolkata,East,Books,4788.2,296.38,STORE_004,Free,Pending,user926@example.com,user_570,2023-10-02T03:59:00.000Z,5565.2
179,USR1028,2023-08-21,65,Pune,West,Clothing,3311.61,0.0,STORE_012,Free,Unknown,user818@example.com,user_268,2023-09-10T04:52:00.000Z,7243.44
285,USR1028,2023-08-26,58,Chennai,North,Sports,788.63,2736.22,STORE_016,Basic,Inactive,user144@example.com,user_472,2023-05-26T06:27:00.000Z,6206.51
397,USR1029,2023-06-19,29,Hyderabad,South,Toys,958.55,212.56,STORE_016,Premium,Inactive,user244@example.com,user_228,2023-02-16T05:37:00.000Z,7972.81
69,USR1029,2023-10-01,46,Pune,Central,Beauty,1444.77,1591.83,STORE_006,Basic,Unknown,user356@example.com,user_592,2023-07-10T17:59:00.000Z,8474.33
408,USR1029,2023-11-07,63,Pune,West,Beauty,4292.65,2208.15,STORE_010,Basic,Inactive,user990@example.com,user_685,2023-09-16T01:08:00.000Z,962.19
500,USR1030,2023-02-23,27,Kolkata,North,Electronics,616.65,237.19,STORE_012,Basic,Active,user428@example.com,user_560,2023-07-13T04:40:00.000Z,2077.37
109,USR1030,2023-04-09,32,Chennai,West,Clothing,2059.84,2970.89,STORE_008,Free,Active,user978@example.com,user_132,2023-02-17T12:24:00.000Z,4812.45
326,USR1030,2023-06-02,26,Pune,West,Electronics,446.47,1485.24,STORE_014,Free,Unknown,user939@example.com,user_264,2023-12-24T08:32:00.000Z,4266.62
324,USR1030,2023-08-05,22,Hyderabad,East,Beauty,4321.35,1609.74,STORE_004,Free,Unknown,user799@example.com,user_384,2023-03-16T11:30:00.000Z,8231.52
266,USR1030,2023-08-10,41,Kolkata,West,Toys,1095.52,434.43,STORE_018,Premium,Pending,user257@example.com,user_993,2023-12-10T04:08:00.000Z,0.0
362,USR1030,2023-11-02,47,Delhi,East,Electronics,2787.95,106.14,STORE_008,Premium,Pending,user700@example.com,user_352,2023-10-12T20:50:00.000Z,5725.63
272,USR1030,2023-12-05,56,Hyderabad,Central,Home Decor,1358.76,176.52,STORE_015,Premium,Unknown,user864@example.com,user_645,2023-04-30T12:43:00.000Z,4798.44
11,USR1031,2023-02-08,51,Mumbai,Central,Electronics,4635.52,515.61,STORE_016,Premium,Inactive,user160@example.com,user_102,2023-07-19T08:59:00.000Z,4604.58
439,USR1031,2023-04-18,16,Lucknow,East,Home Decor,3542.04,2171.8,STORE_014,Basic,Pending,user158@example.com,user_110,2023-07-02T07:46:00.000Z,1849.68
66,USR1031,2023-12-29,44,Pune,East,Books,3883.6,176.05,STORE_011,Premium,Pending,user794@example.com,user_358,2023-12-03T19:55:00.000Z,906.87
186,USR1032,2023-01-03,61,Mumbai,South,Home Decor,3879.62,2532.56,STORE_010,Premium,Unknown,user174@example.com,user_425,2023-09-27T07:11:00.000Z,7883.96
271,USR1032,2023-01-08,54,Lucknow,South,Beauty,918.23,723.86,STORE_006,Basic,Active,user186@example.com,user_709,2023-03-20T15:48:00.000Z,7726.64
419,USR1032,2023-01-18,23,Pune,Central,Groceries,4728.88,0.0,STORE_010,Premium,Unknown,user400@example.com,user_555,2023-03-13T18:31:00.000Z,5274.4
490,USR1032,2023-03-12,34,Delhi,East,Groceries,1023.8,260.54,STORE_008,Premium,Unknown,user354@example.com,user_752,2023-07-17T13:25:00.000Z,1071.57
304,USR1033,2023-03-25,25,Ahmedabad,South,Home Decor,1399.72,2738.07,STORE_012,Premium,Pending,user754@example.com,user_626,2023-04-10T20:11:00.000Z,6027.75
210,USR1033,2023-05-08,41,Delhi,Central,Groceries,1800.01,821.85,STORE_007,Premium,Inactive,user347@example.com,user_311,2023-04-28T06:53:00.000Z,6224.11
491,USR1033,2023-06-04,27,Pune,Central,Groceries,1037.56,1671.77,STORE_010,Free,Active,user743@example.com,user_287,2023-07-12T13:06:00.000Z,4474.82
452,USR1034,2023-02-25,39,Mumbai,South,Books,577.0,52.71,STORE_010,Basic,Unknown,user133@example.com,user_187,2023-10-19T18:02:00.000Z,7923.23
113,USR1034,2023-03-20,56,Kolkata,East,Home Decor,75.72,1092.55,STORE_009,Premium,Inactive,user541@example.com,user_668,2023-09-20T13:06:00.000Z,0.0
330,USR1034,2023-05-28,40,Kolkata,South,Sports,1450.69,1266.63,STORE_014,Basic,Active,user368@example.com,user_561,2023-05-08T11:37:00.000Z,4635.82
130,USR1035,2023-02-17,32,Pune,South,Electronics,1562.27,717.75,STORE_003,Premium,Active,user179@example.com,user_331,2023-09-23T21:28:00.000Z,0.0
199,USR1035,2023-04-19,26,Lucknow,North,Sports,1684.61,2032.18,STORE_016,Basic,Unknown,user953@example.com,user_349,2023-01-23T04:36:00.000Z,1433.77
382,USR1035,2023-04-27,20,Mumbai,Central,Sports,3391.78,2240.73,STORE_009,Basic,Unknown,user975@example.com,user_857,2023-10-06T08:00:00.000Z,2890.27
252,USR1035,2023-06-18,49,Hyderabad,Central,Electronics,3662.16,2961.82,STORE_016,Basic,Pending,user968@example.com,user_638,2023-10-22T19:22:00.000Z,6181.47
333,USR1035,2023-07-04,34,Lucknow,East,Home Decor,866.67,1484.0,STORE_005,Basic,Unknown,user252@example.com,user_287,2023-01-19T15:16:00.000Z,4724.62
115,USR1035,2023-08-04,20,Chennai,South,Beauty,1017.96,927.88,STORE_013,Free,Unknown,user982@example.com,user_442,2023-08-09T20:38:00.000Z,3274.59
459,USR1035,2023-08-21,,Ahmedabad,South,Sports,205.05,1153.25,STORE_012,Premium,Unknown,user316@example.com,user_876,2023-12-17T13:17:00.000Z,1843.45
